GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
105371934	1.00	9.66e-01	0.3245	0.0424808	0.01378606	85.47	LOC105371934	uncharacterized LOC105371934
101929693	1.00	6.70e-01	0.3243	-0.4255944	-0.13801712	93.65	RARA-AS1	RARA antisense RNA 1
7153	1.00	7.75e-01	0.2858	-0.2856922	-0.08164709	67.43	TOP2A	DNA topoisomerase II alpha
3487	1.00	9.20e-01	0.6262	0.0999722	0.06260628	7.52	IGFBP4	insulin like growth factor binding protein 4
1236	1.00	5.97e-01	0.2989	0.5291891	0.15817496	230.33	CCR7	C-C motif chemokine receptor 7
6605	1.00	8.15e-01	0.1643	0.2336826	0.03840025	197.71	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
3858	1.00	7.17e-01	0.587	-0.3619157	-0.21242887	8	KRT10	keratin 10
10209	1.00	9.76e-01	0.325	0.0303916	0.00987811	915.23	EIF1	eukaryotic translation initiation factor 1
115024	1.00	2.76e-01	0.418	-1.0893587	-0.45532759	14.94	NT5C3B	5'-nucleotidase, cytosolic IIIB
55175	1.00	5.05e-01	0.2033	0.6666861	0.13550677	91.46	KLHL11	kelch like family member 11
47	1.00	1.91e-01	0.1258	1.3077323	0.16451686	389.35	ACLY	ATP citrate lyase
83538	1.00	4.35e-01	0.5707	-0.7814322	-0.4459439	10.48	ODAD4	outer dynein arm docking complex subunit 4
1267	1.00	7.29e-01	0.1726	0.3464609	0.05979759	160.78	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
7266	1.00	9.79e-01	0.1428	-0.0263525	-0.00376204	182.39	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
28511	1.00	5.22e-01	0.2261	0.6402247	0.14472858	90.33	NKIRAS2	NFKB inhibitor interacting Ras like 2
79132	1.00	5.06e-01	0.4842	-0.6646697	-0.3218618	109.5	DHX58	DExH-box helicase 58
2648	1.00	6.08e-01	0.2909	-0.513498	-0.14935692	67.94	KAT2A	lysine acetyltransferase 2A
5878	1.00	3.57e-01	0.2313	0.9218394	0.21319753	434.92	RAB5C	RAB5C, member RAS oncogene family
84514	1.00	1.35e-01	0.2278	1.4949075	0.34052095	52.3	GHDC	GH3 domain containing
6777	1.00	8.76e-01	0.3167	0.1559927	0.04940669	1560.21	STAT5B	signal transducer and activator of transcription 5B
6776	1.00	6.67e-01	0.2847	0.430744	0.12263294	541.88	STAT5A	signal transducer and activator of transcription 5A
6774	1.00	8.19e-01	0.3149	0.2289076	0.07209412	1565.76	STAT3	signal transducer and activator of transcription 3
535	1.00	7.95e-01	0.2661	-0.2603126	-0.06927795	237.43	ATP6V0A1	ATPase H+ transporting V0 subunit a1
4669	1.00	3.68e-01	0.268	0.9000601	0.24124939	43.45	NAGLU	N-acetyl-alpha-glucosaminidase
3292	1.00	2.65e-01	0.3062	-1.1150251	-0.34145047	22.76	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1
80347	1.00	2.77e-01	0.2526	1.0868323	0.27457085	112.67	COASY	Coenzyme A synthase
6945	1.00	7.15e-01	0.2358	0.3646936	0.08598179	129.25	MLX	MAX dimerization protein MLX
29893	1.00	5.60e-01	0.3261	0.5827429	0.19000743	36.04	PSMC3IP	PSMC3 interacting protein
162427	1.00	4.12e-02	0.1547	2.041035	0.31564831	308.24	RETREG3	reticulophagy regulator family member 3
7283	1.00	7.18e-01	0.3917	0.3617455	0.14168881	12.12	TUBG1	tubulin gamma 1
27175	1.00	9.93e-01	0.3818	0.0090921	0.00347129	19.98	TUBG2	tubulin gamma 2
2145	1.00	2.53e-01	0.1508	-1.1432658	-0.1723753	371.45	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
84313	1.00	1.55e-01	0.2261	1.4227572	0.32170077	43.52	VPS25	vacuolar protein sorting 25 homolog
65266	1.00	9.86e-01	0.4708	0.0176473	0.00830763	9.29	WNK4	WNK lysine deficient protein kinase 4
28958	1.00	3.78e-01	0.3603	0.8812259	0.31746474	22.62	COA3	cytochrome c oxidase assembly factor 3
124817	1.00	1.72e-01	0.2311	1.3665407	0.31575081	61.58	CNTD1	cyclin N-terminal domain containing 1
8678	1.00	2.58e-01	0.2322	1.130567	0.26251461	253.05	BECN1	beclin 1
10197	1.00	6.50e-01	0.3199	0.4542679	0.14530076	236.87	PSME3	proteasome activator subunit 3
314	1.00	3.97e-01	0.5012	-0.846676	-0.42436376	52.7	AOC2	amine oxidase copper containing 2
8639	1.00	9.88e-01	0.6187	-0.0150482	-0.0093099	38.46	AOC3	amine oxidase copper containing 3
100885850	1.00	8.12e-01	0.3973	0.2380425	0.09458037	13.53	PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough
80755	1.00	7.11e-01	0.4345	0.3700462	0.16079877	12.51	AARSD1	alanyl-tRNA synthetase domain containing 1
146923	1.00	2.58e-01	0.1756	-1.1320407	-0.19883799	113.42	RUNDC1	RUN domain containing 1
6155	1.00	1.44e-01	0.1432	1.4618967	0.20935117	504.25	RPL27	ribosomal protein L27
3430	1.00	8.71e-01	0.3152	0.1617893	0.05099015	187.99	IFI35	interferon induced protein 35
10493	1.00	5.58e-01	0.2106	0.5865396	0.12354121	87.63	VAT1	vesicle amine transport 1
672	1.00	4.96e-01	0.2643	-0.6808551	-0.17996822	97.99	BRCA1	BRCA1 DNA repair associated
4077	1.00	7.05e-01	0.1709	0.3787083	0.06471683	779.25	NBR1	NBR1 autophagy cargo receptor
113277	1.00	9.98e-01	0.1944	0.0028452	0.00055322	112.22	TMEM106A	transmembrane protein 106A
100874261	1.00	8.55e-02	0.2399	-1.7196348	-0.41247548	43.78	CCDC200	coiled-coil domain containing 200
100130581	1.00	2.39e-01	0.335	-1.1780093	-0.39464072	18.34	LINC00910	long intergenic non-protein coding RNA 910
1659	1.00	8.52e-01	0.1779	0.1861984	0.03312997	343.68	DHX8	DEAH-box helicase 8
2118	1.00	9.74e-01	0.4441	-0.0329431	-0.01462935	10.27	ETV4	ETS variant transcription factor 4
1845	1.00	9.33e-01	0.3773	0.0836011	0.03153916	133.98	DUSP3	dual specificity phosphatase 3
84336	1.00	2.10e-01	0.2214	1.2534828	0.27755359	53.27	TMEM101	transmembrane protein 101
124801	1.00	1.83e-01	0.203	1.3330363	0.27054835	73.59	LSM12	LSM12 homolog
92579	1.00	8.39e-01	0.2932	-0.2026192	-0.05940161	28.66	G6PC3	glucose-6-phosphatase catalytic subunit 3
10014	1.00	7.38e-01	0.2157	0.3345484	0.07217799	320.76	HDAC5	histone deacetylase 5
92591	1.00	4.04e-01	0.3086	-0.8342803	-0.25746532	36.37	ASB16	ankyrin repeat and SOCS box containing 16
339201	1.00	6.23e-02	0.2619	-1.8642199	-0.48827557	34.5	ASB16-AS1	ASB16 antisense RNA 1
79089	1.00	5.19e-01	0.2362	0.6452848	0.15244701	183.46	TMUB2	transmembrane and ubiquitin like domain containing 2
56970	1.00	2.59e-01	0.2103	1.128686	0.23734029	295.54	ATXN7L3	ataxin 7 like 3
101926967	1.00	5.17e-01	0.3709	-0.6486863	-0.24058706	21.34	ATXN7L3-AS1	ATXN7L3 antisense RNA 1
7343	1.00	4.60e-01	0.143	0.7381457	0.10555392	400.44	UBTF	upstream binding transcription factor
6521	1.00	6.70e-01	0.6127	-0.4260139	-0.26100608	5849.49	SLC4A1	solute carrier family 4 member 1 (Diego blood group)
101926996	1.00	1.70e-01	0.6067	1.3713391	0.83200524	9.45	RUNDC3A-AS1	RUNDC3A antisense RNA 1
10900	1.00	9.53e-01	0.6141	0.0590751	0.03627951	134.62	RUNDC3A	RUN domain containing 3A
51629	1.00	5.89e-01	0.458	0.5397379	0.24717916	4766.95	SLC25A39	solute carrier family 25 member 39
2896	1.00	7.77e-01	0.3996	0.2826419	0.11293835	1106.83	GRN	granulin precursor
23131	1.00	4.46e-01	0.1716	-0.7617331	-0.1307081	416.85	GPATCH8	G-patch domain containing 8
2535	1.00	6.88e-01	0.3926	-0.401388	-0.15758218	15.78	FZD2	frizzled class receptor 2
124808	1.00	3.62e-01	0.2983	-0.9111856	-0.27184133	33.89	CCDC43	coiled-coil domain containing 43
80174	1.00	6.29e-02	0.3767	-1.8601562	-0.70064164	20.52	DBF4B	DBF4 zinc finger B
9343	1.00	7.18e-01	0.152	0.3606941	0.0548353	222.87	EFTUD2	elongation factor Tu GTP binding domain containing 2
79877	1.00	5.55e-01	0.2424	-0.5909078	-0.14321176	50.5	DCAKD	dephospho-CoA kinase domain containing
4836	1.00	8.06e-01	0.1396	-0.2452894	-0.03424735	239.85	NMT1	N-myristoyltransferase 1
113026	1.00	8.15e-01	0.4261	-0.234609	-0.09997098	10.2	PLCD3	phospholipase C delta 3
79777	1.00	8.69e-01	0.3662	0.1654524	0.06058515	36.55	ACBD4	acyl-CoA binding domain containing 4
10614	1.00	6.38e-02	0.2088	1.8532264	0.38691275	330.68	HEXIM1	HEXIM P-TEFb complex subunit 1
124790	1.00	4.40e-01	0.2567	-0.7728157	-0.19835575	68.54	HEXIM2	HEXIM P-TEFb complex subunit 2
112268203	1.00	8.90e-01	0.3568	0.1379027	0.04920835	23.92	HEXIM2-AS1	HEXIM2 antisense RNA 1
339192	1.00	9.39e-01	0.2505	-0.07698	-0.019287	44.44	FMNL1-DT	FMNL1 divergent transcript
752	1.00	5.41e-01	0.2429	0.6110809	0.14841554	2128.66	FMNL1	formin like 1
107985040	1.00	6.53e-01	0.2409	0.4496723	0.10832618	357.41	FMNL1-AS1	FMNL1 antisense RNA 1
100133991	1.00	6.22e-01	0.3181	-0.4937022	-0.15702797	22.69	MAP3K14-AS1	MAP3K14 antisense RNA 1
9020	1.00	3.57e-01	0.16	-0.921057	-0.14733707	164.89	MAP3K14	mitogen-activated protein kinase kinase kinase 14
201176	1.00	9.77e-01	0.2622	0.0282395	0.00740431	1086.28	ARHGAP27	Rho GTPase activating protein 27
9842	1.00	4.66e-01	0.2321	0.7287213	0.16911676	462.6	PLEKHM1	pleckstrin homology and RUN domain containing M1
100423004	1.00	5.69e-01	0.3639	-0.5697071	-0.20730359	17.6	MIR4315-1	microRNA 4315-1
105369225	1.00	3.44e-01	0.3435	-0.9464565	-0.32507157	39.3	LOC105369225	uncharacterized LOC105369225
147081	1.00	3.94e-01	0.3189	0.8520843	0.27174157	34.33	LINC02210	long intergenic non-protein coding RNA 2210
4137	1.00	3.14e-01	0.4726	-1.0070196	-0.47588949	14.98	MAPT	microtubule associated protein tau
284058	1.00	9.99e-02	0.1444	1.6455313	0.23753506	893.05	KANSL1	KAT8 regulatory NSL complex subunit 1
9884	1.00	1.83e-01	0.1776	1.3329171	0.2367491	225.15	LRRC37A	leucine rich repeat containing 37A
107987254	1.00	3.65e-01	0.2482	0.9057249	0.22476593	49.37	LOC107987254	
728806	1.00	2.97e-01	0.3068	1.0429874	0.31994574	24.21	NSFP1	N-ethylmaleimide-sensitive factor pseudogene 1
51326	1.00	3.72e-01	0.2022	0.8931243	0.18063324	416.82	ARL17A	ADP ribosylation factor like GTPase 17A
474170	1.00	2.22e-01	0.1664	1.2216742	0.20333542	342.18	LRRC37A2	leucine rich repeat containing 37 member A2
644297	1.00	2.09e-01	0.2471	1.2562859	0.31044754	43.3	FAM215B	family with sequence similarity 215 member B
4905	1.00	6.47e-01	0.1687	0.458008	0.07726799	141.37	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
9570	1.00	7.90e-01	0.2275	0.2669216	0.0607247	203.93	GOSR2	golgi SNAP receptor complex member 2
101927060	1.00	9.36e-01	0.2921	0.0802922	0.02345432	57.62	LOC101927060	uncharacterized LOC101927060
996	1.00	9.21e-01	0.2434	-0.0989613	-0.02408226	616.52	CDC27	cell division cycle 27
4635	1.00	1.90e-01	0.4891	-1.3099647	-0.64065097	185.83	MYL4	myosin light chain 4
124989	1.00	2.60e-01	0.288	-1.1269772	-0.3245994	115.96	EFCAB13	EF-hand calcium binding domain 13
653479	1.00	7.28e-01	0.3984	-0.3482957	-0.13876253	14.85	MRPL45P2	mitochondrial ribosomal protein L45 pseudogene 2
9520	1.00	9.06e-01	0.2535	0.1178237	0.02987268	475.67	NPEPPS	aminopeptidase puromycin sensitive
112268184	1.00	7.64e-01	0.2816	-0.3002842	-0.08456269	122.51	KPNB1-DT	KPNB1 divergent transcript
3837	1.00	9.77e-01	0.2389	0.0293417	0.00700858	1437.04	KPNB1	karyopherin subunit beta 1
9755	1.00	3.78e-01	0.3341	-0.8824475	-0.29478743	146.99	TBKBP1	TBK1 binding protein 1
30009	1.00	2.83e-01	0.4173	1.0733639	0.44795568	220.45	TBX21	T-box transcription factor 21
114881	1.00	7.68e-01	0.3549	-0.2952595	-0.10478413	73.34	OSBPL7	oxysterol binding protein like 7
124995	1.00	1.74e-01	0.2483	1.3592637	0.33752903	64.27	MRPL10	mitochondrial ribosomal protein L10
90507	1.00	1.48e-01	0.3154	1.4475893	0.45663579	40.86	SCRN2	secernin 2
6668	1.00	6.25e-01	0.2025	0.4881403	0.09885456	136.49	SP2	Sp2 transcription factor
100506325	1.00	8.53e-01	0.3087	0.185395	0.05723469	20.87	SP2-AS1	SP2 antisense RNA 1
55163	1.00	1.93e-01	0.2404	1.3003671	0.31261497	47.13	PNPO	pyridoxamine 5'-phosphate oxidase
80279	1.00	2.15e-01	0.1856	-1.2394685	-0.23002618	440.57	CDK5RAP3	CDK5 regulatory subunit associated protein 3
4779	1.00	6.62e-01	0.1754	0.4374525	0.0767472	279.04	NFE2L1	NFE2 like bZIP transcription factor 1
10951	1.00	5.87e-01	0.2225	-0.5424655	-0.12068183	112.67	CBX1	chromobox 1
29916	1.00	6.96e-01	0.2615	-0.3904542	-0.10212001	193.83	SNX11	sorting nexin 11
8631	1.00	9.02e-01	0.3138	-0.1229401	-0.03858412	141.41	SKAP1	src kinase associated phosphoprotein 1
105371807	1.00	4.80e-01	0.3282	-0.7067558	-0.23194773	32.75	SKAP1-AS2	SKAP1 antisense RNA 2
3212	1.00	9.91e-01	0.4007	0.0117423	0.00470481	11.99	HOXB2	homeobox B2
3213	1.00	5.21e-01	0.316	-0.6418068	-0.20279639	26.61	HOXB3	homeobox B3
3214	1.00	5.87e-01	0.4628	-0.542862	-0.25124634	9.16	HOXB4	homeobox B4
10241	1.00	3.26e-01	0.2128	0.9826373	0.2091385	446.36	CALCOCO2	calcium binding and coiled-coil domain 2
65264	1.00	2.96e-01	0.1473	1.0460658	0.1540603	240.49	UBE2Z	ubiquitin conjugating enzyme E2 Z
11267	1.00	3.08e-01	0.1775	1.0191772	0.18091058	97.94	SNF8	SNF8 subunit of ESCRT-II
2793	1.00	2.74e-01	0.5251	1.0941122	0.57447371	13	GNGT2	G protein subunit gamma transducin 2
51225	1.00	1.31e-01	0.2069	1.5114277	0.31272592	244.17	ABI3	ABI family member 3
162466	1.00	3.64e-01	0.3457	0.9085427	0.3140938	1139.87	PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1
105371816	1.00	5.27e-01	0.3214	0.6323146	0.20320342	388.19	LOC105371816	
22834	1.00	9.05e-01	0.2109	-0.1193164	-0.02516091	901.55	ZNF652	zinc finger protein 652
102724596	1.00	7.42e-01	0.3368	-0.3287776	-0.11074133	17.26	ZNF652-AS1	ZNF652 antisense RNA 1
5245	1.00	3.26e-01	0.2508	0.9829858	0.24657584	74.98	PHB1	prohibitin 1
8405	1.00	5.21e-01	0.1692	0.6418758	0.10862075	256.88	SPOP	speckle type BTB/POZ protein
10237	1.00	9.43e-01	0.2534	0.0718987	0.01821853	50.66	SLC35B1	solute carrier family 35 member B1
81558	1.00	9.91e-01	0.3664	-0.011712	-0.00429112	946.06	FAM117A	family with sequence similarity 117 member A
11143	1.00	5.71e-01	0.158	-0.5672872	-0.08960859	302.47	KAT7	lysine acetyltransferase 7
255061	1.00	7.53e-01	0.3953	-0.3146564	-0.12439343	18.09	TAC4	tachykinin precursor 4
729220	1.00	6.10e-01	0.4292	-0.5106995	-0.21919651	11.19	FLJ45513	uncharacterized LOC729220
3675	1.00	3.95e-01	0.5016	0.850325	0.42656333	10.78	ITGA3	integrin subunit alpha 3
5164	1.00	2.15e-01	0.3064	1.2395133	0.37984197	48.15	PDK2	pyruvate dehydrogenase kinase 2
201191	1.00	8.84e-02	0.3741	1.7040668	0.63750765	25.6	SAMD14	sterile alpha motif domain containing 14
84687	1.00	1.57e-01	0.1916	1.4150967	0.27118074	1242.85	PPP1R9B	protein phosphatase 1 regulatory subunit 9B
64132	1.00	5.08e-01	0.2653	0.6626752	0.17582218	77.8	XYLT2	xylosyltransferase 2
51264	1.00	3.42e-01	0.3115	0.9498607	0.29586513	22.07	MRPL27	mitochondrial ribosomal protein L27
146956	1.00	7.86e-01	0.5135	0.2709216	0.13911068	11.71	EME1	essential meiotic structure-specific endonuclease 1
55379	1.00	3.83e-01	0.2089	0.8723669	0.18224899	101.55	LRRC59	leucine rich repeat containing 59
80221	1.00	1.39e-01	0.3407	-1.478566	-0.50380026	56.34	ACSF2	acyl-CoA synthetase family member 2
1101	1.00	3.47e-01	0.3724	-0.9397946	-0.3499531	21.82	CHAD	chondroadherin
55316	1.00	4.51e-01	0.244	-0.7539907	-0.18395816	74.61	RSAD1	radical S-adenosyl methionine domain containing 1
64847	1.00	8.09e-01	0.2763	0.2419047	0.06682866	45.51	SPATA20	spermatogenesis associated 20
91369	1.00	7.66e-01	0.2492	0.2974059	0.07411345	102.23	ANKRD40	ankyrin repeat domain 40
51747	1.00	7.79e-01	0.1804	-0.280232	-0.05054491	569.54	LUC7L3	LUC7 like 3 pre-mRNA splicing factor
10140	1.00	1.40e-01	0.2506	1.4768679	0.37011626	113.61	TOB1	transducer of ERBB2, 1
9043	1.00	7.21e-01	0.2681	0.3575833	0.09585906	759.42	SPAG9	sperm associated antigen 9
654364	1.00	8.66e-01	0.2228	-0.1691771	-0.0376874	64.31	NME1-NME2	NME1-NME2 readthrough
4831	1.00	9.85e-01	0.2171	-0.0193797	-0.00420823	59.06	NME2	NME/NM23 nucleoside diphosphate kinase 2
54799	1.00	6.07e-01	0.1579	-0.5142189	-0.08118252	228.95	MBTD1	mbt domain containing 1
51096	1.00	4.84e-01	0.1851	0.6993005	0.12945002	97.17	UTP18	UTP18 small subunit processome component
10040	1.00	6.85e-01	0.4433	0.4052453	0.17964373	9.46	TOM1L1	target of myb1 like 1 membrane trafficking protein
1353	1.00	3.37e-01	0.242	-0.9610273	-0.23256921	101.2	COX11	cytochrome c oxidase copper chaperone COX11
252983	1.00	6.87e-01	0.2883	-0.4025544	-0.11606562	46.07	STXBP4	syntaxin binding protein 4
23531	1.00	5.68e-01	0.2935	-0.5717015	-0.16777677	248.89	MMD	monocyte to macrophage differentiation associated
58488	1.00	4.49e-02	0.2155	-2.0051892	-0.43206696	94.74	PCTP	phosphatidylcholine transfer protein
339210	1.00	4.02e-01	0.4286	-0.8388674	-0.35950032	13.67	C17orf67	chromosome 17 open reading frame 67
8526	1.00	2.84e-01	0.276	1.0718546	0.29582245	90.54	DGKE	diacylglycerol kinase epsilon
246754	1.00	5.33e-01	0.6606	-0.6233634	-0.41180751	9.91	MTVR2	mouse mammary tumor virus receptor homolog 2
7706	1.00	5.35e-01	0.3186	-0.6197003	-0.19745421	1501.42	TRIM25	tripartite motif containing 25
100500827	1.00	2.64e-01	0.3261	-1.1176645	-0.36444723	38.06	MIR3614	microRNA 3614
8161	1.00	5.11e-01	0.2467	0.6565479	0.16199425	44.03	COIL	coilin
59342	1.00	8.71e-01	0.2652	0.1625445	0.04310569	201.87	SCPEP1	serine carboxypeptidase 1
8165	1.00	9.21e-01	0.253	-0.0990978	-0.02507129	57.85	AKAP1	A-kinase anchoring protein 1
124540	1.00	7.47e-01	0.1999	0.3224634	0.06445695	274.21	MSI2	musashi RNA binding protein 2
107984993	1.00	9.82e-02	0.3535	-1.6534751	-0.58458564	45.52	LOC107984993	uncharacterized LOC107984993
51649	1.00	8.35e-01	0.3244	0.2083239	0.06757052	42.05	MRPS23	mitochondrial ribosomal protein S23
404093	1.00	1.12e-01	0.2394	1.5904015	0.38079336	63.58	CUEDC1	CUE domain containing 1
7716	1.00	8.81e-01	0.1802	0.1502092	0.02706163	296.71	VEZF1	vascular endothelial zinc finger 1
101929185	1.00	7.09e-01	0.2522	0.3729031	0.09403251	114.73	LOC101929185	uncharacterized LOC101929185
6426	1.00	6.88e-01	0.1261	0.4012928	0.0506191	728.29	SRSF1	serine and arginine rich splicing factor 1
140735	1.00	5.50e-02	0.1762	1.9191053	0.33818404	389.4	DYNLL2	dynein light chain LC8-type 2
54903	1.00	4.03e-01	0.31	-0.8357337	-0.25911302	21.22	MKS1	MKS transition zone complex subunit 1
9256	1.00	6.22e-01	0.383	0.4936064	0.18907153	203.04	TSPOAP1	TSPO associated protein 1
100506779	1.00	3.72e-01	0.1489	0.8922544	0.13282469	163.83	TSPOAP1-AS1	TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1
406934	1.00	7.35e-01	0.2474	0.338964	0.08384655	98.73	MIR142	microRNA 142
6827	1.00	8.74e-01	0.172	0.1587816	0.02730579	224.96	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
54894	1.00	1.90e-01	0.3033	1.3115746	0.39784217	36.06	RNF43	ring finger protein 43
124535	1.00	4.44e-01	0.5097	-0.7652589	-0.39006935	9.87	HSF5	heat shock transcription factor 5
9110	1.00	7.23e-01	0.1828	-0.3546666	-0.06482727	257.31	MTMR4	myotubularin related protein 4
5414	1.00	4.82e-01	0.5117	-0.7030825	-0.35975639	17.45	SEPTIN4	septin 4
5889	1.00	1.35e-01	0.2974	-1.4946373	-0.44457748	26.53	RAD51C	RAD51 paralog C
4591	1.00	4.26e-01	0.2186	-0.7968278	-0.174215	98.64	TRIM37	tripartite motif containing 37
348235	1.00	1.29e-01	0.2495	1.5190503	0.3790655	40.15	SKA2	spindle and kinetochore associated complex subunit 2
55771	1.00	8.81e-01	0.3386	0.1502009	0.05085705	41.98	PRR11	proline rich 11
55181	1.00	8.25e-01	0.2157	-0.221308	-0.04772895	60.52	SMG8	SMG8 nonsense mediated mRNA decay factor
284161	1.00	7.87e-01	0.5202	0.2704718	0.14069067	9.22	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
388403	1.00	4.28e-01	0.1982	0.7926856	0.15708601	229.82	YPEL2	yippee like 2
79665	1.00	4.23e-01	0.2445	0.8011428	0.1958686	157.97	DHX40	DEAH-box helicase 40
1213	1.00	6.92e-01	0.2286	0.3960212	0.09054547	1141.95	CLTC	clathrin heavy chain
51651	1.00	9.20e-01	0.2569	-0.1004004	-0.02579334	92.19	PTRH2	peptidyl-tRNA hydrolase 2
81671	1.00	6.07e-01	0.3198	0.5137699	0.16429068	1769.26	VMP1	vacuole membrane protein 1
51174	1.00	9.85e-01	0.2315	0.0189316	0.00438356	53.43	TUBD1	tubulin delta 1
6198	1.00	6.58e-01	0.1318	0.4427799	0.05837068	217.2	RPS6KB1	ribosomal protein S6 kinase B1
51136	1.00	3.45e-01	0.2172	-0.9436933	-0.2049691	62.09	RNFT1	ring finger protein, transmembrane 1
653645	1.00	3.08e-01	0.2728	-1.0185319	-0.27781101	28.81	TBC1D3P1-DHX40P1	TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene
63897	1.00	7.55e-01	0.2538	-0.3117603	-0.07912862	61.23	HEATR6	HEAT repeat containing 6
653653	1.00	6.78e-01	0.3699	-0.4147489	-0.15343336	13.73	LOC653653	adaptor related protein complex 1 subunit sigma 2 pseudogene
762	1.00	9.15e-01	0.4366	0.1063885	0.04644404	134.25	CA4	carbonic anhydrase 4
84669	1.00	8.94e-01	0.2888	-0.1337438	-0.03861969	1278.9	USP32	ubiquitin specific peptidase 32
10513	1.00	5.45e-01	0.1376	-0.6058173	-0.08336794	162.55	APPBP2	amyloid beta precursor protein binding protein 2
8493	1.00	7.95e-01	0.2656	-0.2593884	-0.06888147	118.2	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D
54828	1.00	5.76e-01	0.1605	-0.5596806	-0.08982607	244.07	BCAS3	BCAS3 microtubule associated cell migration factor
107984992	1.00	1.22e-01	0.3846	-1.5478982	-0.59534862	23.31	LOC107984992	uncharacterized LOC107984992
83990	1.00	4.47e-02	0.2682	-2.0076632	-0.53840416	65.42	BRIP1	BRCA1 interacting helicase 1
57508	1.00	9.47e-01	0.2448	0.0669299	0.01638474	82.6	INTS2	integrator complex subunit 2
9969	1.00	8.31e-01	0.1492	-0.2134448	-0.03184289	1127.08	MED13	mediator complex subunit 13
339175	1.00	7.67e-01	0.337	-0.2958776	-0.09971777	23.61	METTL2A	methyltransferase 2A, methylcytidine
11011	1.00	9.93e-01	0.1777	-0.0084606	-0.00150348	291.71	TLK2	tousled like kinase 2
9902	1.00	4.95e-01	0.4848	-0.6825104	-0.33085776	74.1	MRC2	mannose receptor C type 2
26115	1.00	8.91e-01	0.3668	-0.1371196	-0.05029205	161.24	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
1534	1.00	3.24e-01	0.2444	0.9858815	0.2409507	68.99	CYB561	cytochrome b561
1636	1.00	5.63e-01	0.411	0.5789241	0.23791594	11.2	ACE	angiotensin I converting enzyme
10238	1.00	3.18e-01	0.1605	0.9980644	0.16016023	464.43	DCAF7	DDB1 and CUL4 associated factor 7
51204	1.00	2.19e-01	0.3647	1.2301558	0.44865945	21.11	TACO1	translational activator of cytochrome c oxidase I
4215	1.00	5.39e-01	0.276	0.6139717	0.16946923	743.51	MAP3K3	mitogen-activated protein kinase kinase kinase 3
107984984	1.00	9.00e-01	0.3197	0.1252056	0.04002865	46.84	LOC107984984	
101927898	1.00	4.99e-01	0.3531	-0.6763908	-0.23885373	31.87	LOC101927898	uncharacterized LOC101927898
80774	1.00	5.94e-01	0.1454	0.5337284	0.07761654	922.3	LIMD2	LIM domain containing 2
729683	1.00	2.68e-01	0.2156	-1.107605	-0.23875675	112.37	LOC729683	uncharacterized LOC729683
